date,day_of_week,time_of_day,is_holiday,person_condition,at_home,guests_present,mood,temperature,light_level,bedroom_light,living_room_light,bathroom_light,kitchen_light,ac_temp,tv_status,music_player_status,water_heater_status,smart_locks,security_cameras,security_system,watch_tv,play_music,music_type
2024-10-20,Sunday,night,1,sleeping,1,0,peaceful,24.4,115,0,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2024-10-21,Monday,morning,0,sleeping,1,0,peaceful,24.0,484,5,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2024-10-21,Monday,afternoon,0,at_work,0,0,energetic,28.2,483,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-21,Monday,evening,0,out,0,0,tired,26.6,117,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-21,Monday,night,0,awake,0,0,stressed,22.7,139,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-22,Tuesday,morning,0,at_work,0,0,stressed,23.2,327,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-22,Tuesday,afternoon,0,out,0,0,calm,27.4,436,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-22,Tuesday,evening,0,out,0,0,tired,27.6,263,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-22,Tuesday,night,0,sleeping,1,0,peaceful,25.0,62,9,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2024-10-23,Wednesday,morning,0,at_work,0,0,tired,25.1,284,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-23,Wednesday,afternoon,0,out,0,0,energetic,27.8,502,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-23,Wednesday,evening,0,at_home,1,0,tired,27.5,126,0,0,0,0,21,0,0,0,0,1,1,0,0,Ambient
2024-10-23,Wednesday,night,0,sleeping,1,0,peaceful,23.2,82,1,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2024-10-24,Thursday,morning,0,at_work,0,0,tired,23.8,362,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-24,Thursday,afternoon,0,at_work,0,0,focused,32.9,790,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-24,Thursday,evening,0,at_home,1,0,tired,26.0,107,0,40,77,0,0,1,0,0,0,1,1,1,0,Rock
2024-10-24,Thursday,night,0,sleeping,1,0,peaceful,20.3,144,0,0,0,0,0,0,0,0,1,1,1,0,0,Pop
2024-10-25,Friday,morning,0,at_work,0,0,energetic,26.0,404,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-25,Friday,afternoon,0,at_work,0,0,energetic,30.2,517,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-25,Friday,evening,0,out,0,0,energetic,27.3,292,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-25,Friday,night,0,awake,0,0,tired,24.4,82,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-26,Saturday,morning,1,at_home,1,1,happy,22.7,428,0,0,0,87,0,0,0,0,0,1,1,0,0,Classical
2024-10-26,Saturday,afternoon,1,at_home,1,0,calm,31.9,671,0,48,0,0,21,1,1,0,0,1,1,1,1,Rock
2024-10-26,Saturday,evening,1,at_home,1,1,happy,25.0,295,0,0,0,93,0,0,1,0,0,1,1,0,1,Ambient
2024-10-26,Saturday,night,1,sleeping,1,0,peaceful,21.0,118,10,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2024-10-27,Sunday,morning,1,at_home,1,0,tired,23.3,228,0,0,98,0,0,0,0,1,0,1,1,0,0,Country
2024-10-27,Sunday,afternoon,1,at_home,1,0,stressed,29.4,459,0,44,0,92,22,1,0,0,1,1,1,1,0,Jazz
2024-10-27,Sunday,evening,1,out,0,0,stressed,25.3,299,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-27,Sunday,night,1,out,0,0,calm,23.6,75,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-28,Monday,morning,0,sleeping,1,0,peaceful,25.9,248,7,0,0,0,0,0,0,0,1,1,1,0,0,Hip Hop
2024-10-28,Monday,afternoon,0,at_work,0,0,energetic,29.6,465,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-28,Monday,evening,0,out,0,0,stressed,25.8,263,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-28,Monday,night,0,awake,0,0,stressed,24.7,81,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-29,Tuesday,morning,0,at_work,0,0,energetic,25.1,232,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-29,Tuesday,afternoon,0,at_work,0,0,stressed,28.5,760,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-29,Tuesday,evening,0,at_home,1,1,tired,26.6,275,0,0,0,74,23,0,0,0,0,1,1,0,0,Jazz
2024-10-29,Tuesday,night,0,out,0,0,calm,24.2,145,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-30,Wednesday,morning,0,at_work,0,0,stressed,24.1,206,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-30,Wednesday,afternoon,0,out,0,0,calm,32.4,403,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-30,Wednesday,evening,0,at_home,1,0,stressed,23.5,171,0,49,0,84,0,1,0,0,0,1,1,1,0,Hip Hop
2024-10-30,Wednesday,night,0,awake,0,0,happy,21.5,80,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-31,Thursday,morning,0,at_work,0,0,tired,23.0,274,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-31,Thursday,afternoon,0,at_work,0,0,focused,29.3,609,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-10-31,Thursday,evening,0,at_home,1,1,stressed,25.2,175,0,33,0,0,0,1,0,0,0,1,1,1,0,Electronic
2024-10-31,Thursday,night,0,sleeping,1,0,peaceful,21.1,68,7,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2024-11-01,Friday,morning,0,at_work,0,0,energetic,24.9,461,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-01,Friday,afternoon,0,at_work,0,0,stressed,29.5,765,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-01,Friday,evening,0,at_home,1,0,calm,24.4,191,0,0,0,79,0,0,1,0,0,1,1,0,1,Hip Hop
2024-11-01,Friday,night,0,out,0,0,calm,24.0,125,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-02,Saturday,morning,1,sleeping,1,0,peaceful,27.1,275,2,0,0,0,24,0,0,0,1,1,1,0,0,Hip Hop
2024-11-02,Saturday,afternoon,1,at_home,1,1,stressed,31.3,561,0,54,0,0,23,1,0,0,1,1,1,1,0,Hip Hop
2024-11-02,Saturday,evening,1,at_home,1,0,stressed,25.9,138,0,0,0,0,0,0,0,0,0,1,1,0,0,Country
2024-11-02,Saturday,night,1,awake,0,0,stressed,22.1,114,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-03,Sunday,morning,1,at_home,1,0,happy,25.0,356,0,0,92,83,0,0,1,1,0,1,1,0,1,Ambient
2024-11-03,Sunday,afternoon,1,at_home,1,0,energetic,31.8,689,0,32,61,0,21,1,0,0,0,1,1,1,0,Jazz
2024-11-03,Sunday,evening,1,at_home,1,1,calm,24.9,290,0,41,62,0,0,1,0,0,0,1,1,1,0,Pop
2024-11-03,Sunday,night,1,awake,0,0,calm,24.7,107,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-04,Monday,morning,0,at_work,0,0,focused,24.9,316,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-04,Monday,afternoon,0,at_work,0,0,stressed,29.2,576,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-04,Monday,evening,0,at_home,1,0,happy,25.6,174,0,37,83,0,0,1,0,0,1,1,1,1,0,Country
2024-11-04,Monday,night,0,sleeping,1,0,peaceful,22.8,79,3,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2024-11-05,Tuesday,morning,0,at_work,0,0,tired,27.2,320,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-05,Tuesday,afternoon,0,at_work,0,0,energetic,27.3,747,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-05,Tuesday,evening,0,at_home,1,0,energetic,25.6,196,0,53,0,0,0,1,1,0,0,1,1,1,1,Ambient
2024-11-05,Tuesday,night,0,sleeping,1,0,peaceful,20.2,62,9,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2024-11-06,Wednesday,morning,0,at_work,0,0,stressed,23.7,238,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-06,Wednesday,afternoon,0,at_work,0,0,energetic,28.2,589,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-06,Wednesday,evening,0,at_home,1,0,calm,24.4,237,0,0,0,0,0,0,1,0,0,1,1,0,1,Pop
2024-11-06,Wednesday,night,0,awake,0,0,tired,24.6,120,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-07,Thursday,morning,0,at_work,0,0,focused,25.6,473,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-07,Thursday,afternoon,0,at_work,0,0,energetic,31.8,588,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-07,Thursday,evening,0,at_home,1,0,energetic,25.6,122,0,40,96,94,0,1,1,0,0,1,1,1,1,Rock
2024-11-07,Thursday,night,0,awake,0,0,tired,23.1,83,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-08,Friday,morning,0,at_work,0,0,energetic,24.3,498,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-08,Friday,afternoon,0,at_work,0,0,energetic,29.5,729,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-08,Friday,evening,0,at_home,1,0,energetic,28.7,298,0,0,87,91,19,0,1,0,0,1,1,0,1,Jazz
2024-11-08,Friday,night,0,awake,0,0,calm,20.6,58,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-09,Saturday,morning,1,at_home,1,0,happy,27.6,414,0,0,0,86,22,0,0,1,1,1,1,0,0,Pop
2024-11-09,Saturday,afternoon,1,at_home,1,0,calm,32.9,509,0,34,60,75,21,1,0,0,1,1,1,1,0,Country
2024-11-09,Saturday,evening,1,out,0,0,happy,24.0,237,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-09,Saturday,night,1,sleeping,1,0,peaceful,21.4,86,3,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2024-11-10,Sunday,morning,1,out,0,0,happy,26.2,292,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-10,Sunday,afternoon,1,out,0,0,calm,32.8,507,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-10,Sunday,evening,1,at_home,1,1,stressed,24.5,143,0,0,0,86,0,0,0,0,0,1,1,0,0,Classical
2024-11-10,Sunday,night,1,awake,0,0,tired,22.8,124,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-11,Monday,morning,0,at_work,0,0,tired,22.2,323,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-11,Monday,afternoon,0,out,0,0,tired,28.1,497,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-11,Monday,evening,0,at_home,1,0,calm,25.7,145,0,0,0,0,0,0,0,0,0,1,1,0,0,Jazz
2024-11-11,Monday,night,0,awake,0,0,stressed,21.6,68,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-12,Tuesday,morning,0,at_work,0,0,stressed,23.9,497,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-12,Tuesday,afternoon,0,out,0,0,energetic,27.8,781,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-12,Tuesday,evening,0,at_home,1,0,calm,24.8,193,0,47,60,90,0,1,1,0,0,1,1,1,1,Ambient
2024-11-12,Tuesday,night,0,out,0,0,tired,24.7,94,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-13,Wednesday,morning,0,sleeping,1,0,peaceful,26.6,496,3,0,0,0,21,0,0,0,1,1,1,0,0,Ambient
2024-11-13,Wednesday,afternoon,0,at_work,0,0,energetic,27.1,566,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-13,Wednesday,evening,0,sleeping,1,0,peaceful,24.4,198,5,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2024-11-13,Wednesday,night,0,awake,0,0,energetic,21.4,65,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-14,Thursday,morning,0,at_work,0,0,tired,26.3,298,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-14,Thursday,afternoon,0,at_work,0,0,focused,28.2,716,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-14,Thursday,evening,0,out,0,0,happy,24.8,163,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-14,Thursday,night,0,sleeping,1,0,peaceful,22.3,148,8,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2024-11-15,Friday,morning,0,sleeping,1,0,peaceful,27.1,367,10,0,0,0,21,0,0,0,1,1,1,0,0,Classical
2024-11-15,Friday,afternoon,0,at_work,0,0,stressed,30.6,659,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-15,Friday,evening,0,out,0,0,calm,24.2,113,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-15,Friday,night,0,sleeping,1,0,peaceful,22.1,62,6,0,0,0,0,0,0,0,1,1,1,0,0,Hip Hop
2024-11-16,Saturday,morning,1,at_home,1,0,stressed,24.0,419,0,0,0,81,0,0,0,0,0,1,1,0,0,Jazz
2024-11-16,Saturday,afternoon,1,at_home,1,0,energetic,29.1,578,0,0,62,79,22,0,0,0,0,1,1,0,0,Ambient
2024-11-16,Saturday,evening,1,out,0,0,energetic,28.0,253,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-16,Saturday,night,1,sleeping,1,0,peaceful,22.1,76,2,0,0,0,0,0,0,0,1,1,1,0,0,Hip Hop
2024-11-17,Sunday,morning,1,at_home,1,0,tired,22.1,208,0,0,0,72,0,0,0,1,0,1,1,0,0,Rock
2024-11-17,Sunday,afternoon,1,sleeping,1,0,peaceful,28.0,435,2,0,0,0,21,0,0,0,1,1,1,0,0,Pop
2024-11-17,Sunday,evening,1,at_home,1,0,stressed,28.9,106,0,0,0,0,23,0,0,0,0,1,1,0,0,Ambient
2024-11-17,Sunday,night,1,awake,0,0,stressed,23.3,113,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-18,Monday,morning,1,at_home,1,0,energetic,24.4,371,0,0,0,0,0,0,0,1,1,1,1,0,0,Electronic
2024-11-18,Monday,afternoon,1,out,0,0,energetic,31.3,410,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-18,Monday,evening,1,out,0,0,calm,27.5,243,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-18,Monday,night,1,sleeping,1,0,peaceful,23.8,93,1,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2024-11-19,Tuesday,morning,0,at_work,0,0,energetic,25.6,357,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-19,Tuesday,afternoon,0,out,0,0,stressed,31.6,508,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-19,Tuesday,evening,0,at_home,1,0,stressed,28.4,193,0,0,67,0,24,0,0,0,0,1,1,0,0,Rock
2024-11-19,Tuesday,night,0,sleeping,1,0,peaceful,20.4,105,8,0,0,0,0,0,0,0,1,1,1,0,0,Ambient
2024-11-20,Wednesday,morning,0,at_work,0,0,energetic,23.9,298,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-20,Wednesday,afternoon,0,at_work,0,0,tired,29.4,476,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-20,Wednesday,evening,0,at_home,1,0,energetic,27.6,246,0,36,0,100,24,1,0,0,1,1,1,1,0,Jazz
2024-11-20,Wednesday,night,0,sleeping,1,0,peaceful,21.1,79,10,0,0,0,0,0,0,0,1,1,1,0,0,Country
2024-11-21,Thursday,morning,0,at_work,0,0,tired,26.5,239,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-21,Thursday,afternoon,0,at_work,0,0,energetic,28.4,493,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-21,Thursday,evening,0,at_home,1,0,stressed,26.5,123,0,59,0,98,22,1,0,0,0,1,1,1,0,Classical
2024-11-21,Thursday,night,0,sleeping,1,0,peaceful,21.8,55,7,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2024-11-22,Friday,morning,0,at_work,0,0,stressed,23.6,366,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-22,Friday,afternoon,0,at_work,0,0,energetic,27.8,702,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-22,Friday,evening,0,at_home,1,0,calm,27.2,289,0,0,0,0,24,0,1,0,0,1,1,0,1,Pop
2024-11-22,Friday,night,0,sleeping,1,0,peaceful,24.3,147,6,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2024-11-23,Saturday,morning,1,out,0,0,tired,25.9,350,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-23,Saturday,afternoon,1,at_home,1,1,energetic,29.6,729,0,0,0,81,19,0,0,0,0,1,1,0,0,Country
2024-11-23,Saturday,evening,1,at_home,1,0,energetic,28.5,300,0,0,72,0,21,0,1,0,1,1,1,0,1,Country
2024-11-23,Saturday,night,1,sleeping,1,0,peaceful,22.4,122,2,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2024-11-24,Sunday,morning,1,at_home,1,0,happy,24.0,316,0,0,0,0,0,0,1,0,1,1,1,0,1,Ambient
2024-11-24,Sunday,afternoon,1,out,0,0,energetic,30.9,670,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-24,Sunday,evening,1,at_home,1,0,energetic,24.1,106,0,60,0,0,0,1,1,0,1,1,1,1,1,Classical
2024-11-24,Sunday,night,1,sleeping,1,0,peaceful,24.6,92,4,0,0,0,0,0,0,0,1,1,1,0,0,Country
2024-11-25,Monday,morning,0,at_work,0,0,energetic,23.8,342,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-25,Monday,afternoon,0,at_work,0,0,focused,28.7,510,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-25,Monday,evening,0,out,0,0,energetic,26.0,285,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-25,Monday,night,0,awake,0,0,happy,20.4,114,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-26,Tuesday,morning,0,getting_ready,1,0,tired,22.3,431,64,0,0,0,0,0,0,1,1,1,1,0,0,Ambient
2024-11-26,Tuesday,afternoon,0,out,0,0,tired,31.9,548,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-26,Tuesday,evening,0,sleeping,1,0,peaceful,24.8,134,10,0,0,0,0,0,0,0,1,1,1,0,0,Electronic
2024-11-26,Tuesday,night,0,sleeping,1,0,peaceful,20.3,93,4,0,0,0,0,0,0,0,1,1,1,0,0,Country
2024-11-27,Wednesday,morning,0,at_work,0,0,tired,25.0,351,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-27,Wednesday,afternoon,0,at_work,0,0,tired,31.4,715,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-27,Wednesday,evening,0,at_home,1,0,stressed,23.5,106,0,35,0,84,0,1,0,0,0,1,1,1,0,Pop
2024-11-27,Wednesday,night,0,sleeping,1,0,peaceful,24.0,96,2,0,0,0,0,0,0,0,1,1,1,0,0,Hip Hop
2024-11-28,Thursday,morning,0,at_work,0,0,tired,23.5,322,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-28,Thursday,afternoon,0,out,0,0,stressed,32.1,633,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-28,Thursday,evening,0,at_home,1,0,calm,27.3,220,0,31,0,0,21,1,1,0,0,1,1,1,1,Jazz
2024-11-28,Thursday,night,0,sleeping,1,0,peaceful,22.3,115,4,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2024-11-29,Friday,morning,0,getting_ready,1,0,stressed,26.2,325,75,0,0,80,23,0,0,1,0,1,1,0,0,Pop
2024-11-29,Friday,afternoon,0,at_home,1,0,energetic,29.3,553,0,0,65,76,19,0,0,0,1,1,1,0,0,Rock
2024-11-29,Friday,evening,0,out,0,0,tired,27.7,295,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-29,Friday,night,0,out,0,0,happy,23.4,58,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-30,Saturday,morning,1,at_home,1,0,happy,24.7,377,0,0,0,0,0,0,1,1,0,1,1,0,1,Electronic
2024-11-30,Saturday,afternoon,1,out,0,0,happy,31.0,719,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-11-30,Saturday,evening,1,sleeping,1,0,peaceful,24.0,202,0,0,0,0,0,0,0,0,1,1,1,0,0,Classical
2024-11-30,Saturday,night,1,sleeping,1,0,peaceful,21.7,133,9,0,0,0,0,0,0,0,1,1,1,0,0,Jazz
2024-12-01,Sunday,morning,1,sleeping,1,0,peaceful,14.6,212,1,0,0,0,24,0,0,0,1,1,1,0,0,Country
2024-12-01,Sunday,afternoon,1,at_home,1,0,tired,20.7,541,0,0,0,76,0,0,0,1,0,1,1,0,0,Ambient
2024-12-01,Sunday,evening,1,at_home,1,1,energetic,17.5,243,0,40,0,0,23,1,0,1,1,1,1,1,0,Electronic
2024-12-01,Sunday,night,1,sleeping,1,0,peaceful,11.7,109,10,0,0,0,26,0,0,0,1,1,1,0,0,Electronic
2024-12-02,Monday,morning,0,at_work,0,0,tired,17.4,289,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-02,Monday,afternoon,0,out,0,0,stressed,22.5,522,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-02,Monday,evening,0,out,0,0,energetic,17.3,146,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-02,Monday,night,0,sleeping,1,0,peaceful,13.3,94,1,0,0,0,26,0,0,0,1,1,1,0,0,Jazz
2024-12-03,Tuesday,morning,0,at_work,0,0,energetic,13.2,350,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-03,Tuesday,afternoon,0,at_home,1,1,stressed,18.0,745,0,38,0,91,25,1,0,0,0,1,1,1,0,Rock
2024-12-03,Tuesday,evening,0,at_home,1,0,happy,18.7,294,0,47,0,0,23,1,0,1,0,1,1,1,0,Hip Hop
2024-12-03,Tuesday,night,0,sleeping,1,0,peaceful,12.5,99,1,0,0,0,23,0,0,0,1,1,1,0,0,Ambient
2024-12-04,Wednesday,morning,0,at_work,0,0,tired,15.9,421,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-04,Wednesday,afternoon,0,out,0,0,energetic,22.9,626,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-04,Wednesday,evening,0,sleeping,1,0,peaceful,18.6,215,9,0,0,0,26,0,0,0,1,1,1,0,0,Ambient
2024-12-04,Wednesday,night,0,sleeping,1,0,peaceful,14.8,107,0,0,0,0,26,0,0,0,1,1,1,0,0,Jazz
2024-12-05,Thursday,morning,0,at_work,0,0,energetic,17.9,223,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-05,Thursday,afternoon,0,at_home,1,0,stressed,19.3,536,0,0,0,82,23,0,0,1,0,1,1,0,0,Jazz
2024-12-05,Thursday,evening,0,at_home,1,0,tired,14.2,208,0,0,72,73,25,0,0,0,1,1,1,0,0,Pop
2024-12-05,Thursday,night,0,sleeping,1,0,peaceful,10.7,115,3,0,0,0,25,0,0,0,1,1,1,0,0,Rock
2024-12-06,Friday,morning,0,getting_ready,1,0,stressed,13.7,449,93,0,0,77,23,0,0,1,0,1,1,0,0,Classical
2024-12-06,Friday,afternoon,0,at_home,1,1,happy,18.4,604,0,0,0,86,26,0,1,1,1,1,1,0,1,Classical
2024-12-06,Friday,evening,0,at_home,1,0,happy,17.9,162,0,54,78,0,24,1,1,0,0,1,1,1,1,Ambient
2024-12-06,Friday,night,0,sleeping,1,0,peaceful,12.7,59,1,0,0,0,25,0,0,0,1,1,1,0,0,Jazz
2024-12-07,Saturday,morning,1,at_home,1,0,happy,16.3,489,0,0,66,97,26,0,0,1,0,1,1,0,0,Hip Hop
2024-12-07,Saturday,afternoon,1,sleeping,1,0,peaceful,22.7,489,1,0,0,0,0,0,0,0,1,1,1,0,0,Jazz
2024-12-07,Saturday,evening,1,at_home,1,0,energetic,17.6,258,0,0,90,90,24,0,1,0,1,1,1,0,1,Pop
2024-12-07,Saturday,night,1,sleeping,1,0,peaceful,14.9,145,5,0,0,0,24,0,0,0,1,1,1,0,0,Country
2024-12-08,Sunday,morning,1,out,0,0,stressed,16.6,300,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-08,Sunday,afternoon,1,out,0,0,happy,22.8,640,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-08,Sunday,evening,1,out,0,0,calm,16.2,163,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-08,Sunday,night,1,sleeping,1,0,peaceful,11.5,128,6,0,0,0,26,0,0,0,1,1,1,0,0,Hip Hop
2024-12-09,Monday,morning,0,at_work,0,0,tired,14.6,218,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-09,Monday,afternoon,0,at_work,0,0,focused,22.4,657,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-09,Monday,evening,0,at_home,1,1,energetic,15.5,105,0,60,85,0,23,1,1,1,0,1,1,1,1,Rock
2024-12-09,Monday,night,0,out,0,0,stressed,13.3,145,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-10,Tuesday,morning,0,getting_ready,1,0,happy,16.4,324,82,0,77,0,24,0,1,1,1,1,1,0,1,Electronic
2024-12-10,Tuesday,afternoon,0,at_home,1,0,tired,17.0,493,0,0,96,89,25,0,0,0,0,1,1,0,0,Pop
2024-12-10,Tuesday,evening,0,at_home,1,0,happy,18.0,163,0,0,0,90,26,0,0,1,0,1,1,0,0,Rock
2024-12-10,Tuesday,night,0,awake,0,0,calm,14.2,150,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-11,Wednesday,morning,0,getting_ready,1,1,calm,15.3,364,70,0,73,95,25,0,1,0,0,1,1,0,1,Electronic
2024-12-11,Wednesday,afternoon,0,at_home,1,0,energetic,20.9,559,0,0,96,0,0,0,0,1,1,1,1,0,0,Ambient
2024-12-11,Wednesday,evening,0,out,0,0,energetic,14.5,155,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-11,Wednesday,night,0,sleeping,1,0,peaceful,12.0,94,4,0,0,0,25,0,0,0,1,1,1,0,0,Country
2024-12-12,Thursday,morning,0,at_work,0,0,tired,14.3,336,0,0,0,0,0,0,0,0,1,1,1,0,0,NONE
2024-12-12,Thursday,afternoon,0,at_home,1,0,tired,20.4,626,0,0,99,0,0,0,0,1,0,1,1,0,0,Hip Hop
2024-12-12,Thursday,evening,0,at_home,1,1,tired,16.1,300,0,0,0,80,25,0,0,1,0,1,1,0,0,Hip Hop
